scenario,event,sim_time_s,n,thermal_power,Tf,Tc,rho,rho_dollars,rod_position,rod_target,I_norm,Xe_norm,rho_xe,decay_heat,plant_mode,scram_active,numerical_fault
chernobyl_rbmk_like,,6.799999714,0.06256122887,0.06255761534,282.4674683,267.3127136,2.847984433e-06,0.0004068549024,0.9689922929,0.9689922929,0.9998170733,1.250256658,-0.005005132873,0.004125430714,1,0,0
chernobyl_rbmk_like,,6.899999619,0.06256122887,0.06255762279,282.4693909,267.3154907,2.803746611e-06,0.0004005352093,0.9689922929,0.9689922929,0.9998143911,1.250260472,-0.005005209241,0.004125438631,1,0,0
chernobyl_rbmk_like,,7,0.06256122887,0.06255763769,282.471344,267.3181763,2.760440111e-06,0.000394348579,0.9689922929,0.9689922929,0.9998117089,1.250264168,-0.005005283281,0.004125447012,1,0,0
chernobyl_rbmk_like,,7.099999905,0.0625610128,0.06255744398,282.4732971,267.3208008,2.713873982e-06,0.0003876962583,0.9689922929,0.9689922929,0.9998089671,1.250267982,-0.00500535965,0.004125454463,1,0,0
chernobyl_rbmk_like,,7.199999809,0.0625610128,0.06255745143,282.4752502,267.3233643,2.668704838e-06,0.0003812435316,0.9689922929,0.9689922929,0.9998062849,1.250271678,-0.005005433224,0.004125462379,1,0,0
chernobyl_rbmk_like,,7.299999714,0.06256079674,0.06255725771,282.4772034,267.3258362,2.619810402e-06,0.0003742586123,0.9689922929,0.9689922929,0.9998036027,1.250275493,-0.005005509593,0.00412546983,1,0,0
chernobyl_rbmk_like,,7.399999619,0.06256079674,0.06255726516,282.4791565,267.3282776,2.570450306e-06,0.0003672071616,0.9689922929,0.9689922929,0.9998009205,1.250279307,-0.005005585961,0.004125477746,1,0,0
chernobyl_rbmk_like,,7.5,0.06256058812,0.0625570789,282.4811096,267.3306274,2.521555871e-06,0.0003602222423,0.9689922929,0.9689922929,0.9997982383,1.250283003,-0.005005660001,0.004125485197,1,0,0
chernobyl_rbmk_like,,7.599999905,0.06256029755,0.06255681068,282.4830627,267.3329468,2.470333129e-06,0.0003529047244,0.9689922929,0.9689922929,0.9997955561,1.250286818,-0.00500573637,0.004125492647,1,0,0
chernobyl_rbmk_like,,7.699999809,0.06255994737,0.0625564903,282.4850159,267.3352051,2.418179065e-06,0.0003454541438,0.9689922929,0.9689922929,0.9997928739,1.250290632,-0.005005812738,0.004125500098,1,0,0
chernobyl_rbmk_like,,7.799999714,0.0625597313,0.06255629659,282.486969,267.3373718,2.367421985e-06,0.0003382031282,0.9689922929,0.9689922929,0.9997901917,1.250294328,-0.005005886313,0.004125507083,1,0,0
chernobyl_rbmk_like,,7.899999619,0.06255951524,0.06255610287,282.4889221,267.3395081,2.312939614e-06,0.000330419949,0.9689922929,0.9689922929,0.9997874498,1.250298142,-0.005005962681,0.004125514068,1,0,0
chernobyl_rbmk_like,,8,0.06255930662,0.06255591661,282.4908752,267.3416138,2.258457243e-06,0.0003226367407,0.9689922929,0.9689922929,0.9997847676,1.250301957,-0.005006039049,0.004125521518,1,0,0
chernobyl_rbmk_like,,8.099999428,0.06255888194,0.06255552918,282.4928284,267.3436279,2.204906195e-06,0.0003149865952,0.9689922929,0.9689922929,0.9997820854,1.250305653,-0.00500611309,0.004125528503,1,0,0
chernobyl_rbmk_like,,8.199999809,0.06255866587,0.06255532801,282.494812,267.3456116,2.14856118e-06,0.0003069372906,0.9689922929,0.9689922929,0.9997794032,1.250309467,-0.005006189458,0.004125535022,1,0,0
chernobyl_rbmk_like,,8.300000191,0.0625584498,0.0625551343,282.4967651,267.3475342,2.091750503e-06,0.0002988214837,0.9689922929,0.9689922929,0.999776721,1.250313282,-0.005006265361,0.004125542007,1,0,0
chernobyl_rbmk_like,,8.399999619,0.06255780905,0.0625545457,282.4987183,267.3494263,2.036336809e-06,0.0002909052419,0.9689922929,0.9689922929,0.9997740388,1.250316978,-0.005006339401,0.004125548527,1,0,0
chernobyl_rbmk_like,,8.5,0.06255760044,0.06255435944,282.5006714,267.3512573,1.977663487e-06,0.0002825233387,0.9689922929,0.9689922929,0.9997713566,1.250320792,-0.005006415769,0.004125555046,1,0,0
chernobyl_rbmk_like,,8.599999428,0.06255717576,0.06255396456,282.5026245,267.3530579,1.918524504e-06,0.0002740749333,0.9689922929,0.9689922929,0.9997686744,1.250324607,-0.005006492138,0.004125561565,1,0,0
